Iteration,QD-Score,Coverage,Maximum,Average
288,3027764.488276595,0.7104,8279.495930863917,1704.822347002587
289,3029725.770842671,0.7104,8279.495930863917,1705.926672771774
290,3032004.5219230377,0.7104,8279.495930863917,1707.2097533350438
291,3033486.927216928,0.7104,8279.495930863917,1708.0444410005225
292,3036642.945608619,0.7104,8279.495930863917,1709.8214783832316
293,3069859.754615472,0.7116,8279.495930863917,1725.6097552644587
294,3069891.4413522533,0.7116,8279.495930863917,1725.6275668084618
295,3085568.592916487,0.712,8279.495930863917,1733.4655016384756
296,3088190.6270763837,0.712,8279.495930863917,1734.9385545372943
297,3090294.5686404076,0.712,8279.495930863917,1736.1205441800043
298,3093972.562897224,0.7132,8279.495930863917,1735.2622338178485
299,3163235.9688338796,0.7216,8279.495930863917,1753.4567454733258
300,3189136.6188022797,0.728,8279.495930863917,1752.27286747378
301,3192166.2839643275,0.7284,8279.495930863917,1752.9743459441668
302,3269492.7157921516,0.7524,8279.495930863917,1738.1673130208142
303,3300183.4837248023,0.7664,8279.495930863917,1722.4339685411285
304,3325345.9563676743,0.7888,8279.495930863917,1686.2809109369546
305,3350029.466476205,0.8148,8279.495930863917,1644.5898215396194
306,3361930.9417677037,0.8248,8279.495930863917,1630.422377190933
307,3370422.798225733,0.8324,8279.495930863917,1619.616914092135
308,3374065.674789217,0.8436,8279.495930863917,1599.8414769033745
309,3377052.608843304,0.8496,8279.495930863917,1589.9494391917628
310,3384966.579777728,0.858,8279.495930863917,1578.0729975653742
311,3388379.0621135677,0.8608,8279.495930863917,1574.5255864839999
312,3389945.216211942,0.8652,8279.495930863917,1567.2423560850402
313,3389945.3085110495,0.8708,8279.495930863917,1557.1636695043865
314,3390728.598869814,0.8728,8279.495930863917,1553.9544449449193
315,3391119.546573293,0.876,8279.495930863917,1548.4564139604076
316,3389979.416039912,0.8776,8279.495930863917,1545.1136809662316
317,3389375.8639992354,0.8808,8279.495930863917,1539.2260962757655
318,3389433.8875828055,0.8828,8279.495930863917,1535.765241315272
319,3391201.247172305,0.8832,8279.495930863917,1535.8701300599207
320,3391853.753658155,0.8836,8279.495930863917,1535.4702370566567
321,3402636.3171381583,0.8864,8279.495930863917,1535.4857026796742
322,3411234.915155827,0.8872,8279.495930863917,1537.9778697726904
323,3417996.9749695524,0.8876,8279.495930863917,1540.3321203107491
324,3425196.1568222838,0.8876,8279.495930863917,1543.5764564318538
325,3434163.8989088675,0.8892,8279.495930863917,1544.8330629369625
326,3467753.1990232538,0.89,8279.495930863917,1558.5407636059567
327,3491026.4530613376,0.89,8279.495930863917,1569.0006530612752
328,3506227.758072513,0.89,8279.495930863917,1575.8327002573092
329,3508959.7998466957,0.89,8279.495930863917,1577.0605842007622
330,3512261.09310992,0.89,8279.495930863917,1578.5443115100766
331,3523141.603033686,0.89,8279.495930863917,1583.4344283297467
332,3528788.256979737,0.89,8279.495930863917,1585.9722503279718
333,3533182.076259086,0.89,8279.495930863917,1587.9470005658814
334,3541574.838912224,0.89,8279.495930863917,1591.719028724595
335,3544028.004845695,0.89,8279.495930863917,1592.8215752115484
336,3547404.634934388,0.89,8279.495930863917,1594.3391617682644
337,3551164.4090511785,0.89,8279.495930863917,1596.02894788817
338,3552380.8618086576,0.89,8279.495930863917,1596.57566822861
339,3553068.258363483,0.89,8279.495930863917,1596.8846105004418
340,3554773.4943630793,0.89,8279.495930863917,1597.6510087025076
341,3557667.1836275263,0.89,8279.495930863917,1598.9515432033827
342,3562601.226081405,0.89,8279.495930863917,1601.169090373665
