Iteration,QD-Score,Coverage,Maximum,Average
271,846421.2869760897,0.1638,7432.249878281756,516.7407124396152
272,848141.7876308266,0.1638,7481.318040254013,517.7910791396988
273,856431.1380450241,0.1643,7481.318040254013,521.2605831071359
274,857509.1936044622,0.1643,7481.318040254013,521.9167337823873
275,877843.1166691177,0.1646,7481.318040254013,533.3190259229148
276,890102.3248184201,0.1646,7481.318040254013,540.7669045069381
277,891115.2356773212,0.1647,7489.587648927244,541.0535735745727
278,908041.6354349375,0.165,7532.200108655408,550.3282638999622
279,911321.3009877141,0.165,7532.200108655408,552.315939992554
280,911558.4569698778,0.165,7608.181721340685,552.459670890835
281,919964.1505844763,0.1653,7608.181721340685,556.5421358647769
282,916062.4415769168,0.1674,7608.181721340685,547.2296544664975
283,922402.6815534894,0.168,7608.181721340685,549.0492152104104
284,925937.8132467028,0.1684,7608.181721340685,549.844307153624
285,937358.9788766741,0.169,7608.181721340685,554.6502833589788
286,941187.2482069836,0.1695,7608.181721340685,555.27271280648
287,941187.2482069836,0.1695,7608.181721340685,555.27271280648
288,942926.774494874,0.1695,7608.181721340685,556.2989820028755
289,943850.5275860404,0.1695,7608.181721340685,556.84396907731
290,949344.7853555508,0.1697,7608.181721340685,559.4253302036245
291,951926.4053061443,0.17,7608.181721340685,559.9567090036143
292,969201.1664315627,0.1711,7608.181721340685,566.4530487618719
293,971391.5740573279,0.1711,7608.181721340685,567.7332402439088
294,972199.5917444229,0.1711,7608.181721340685,568.2054890382367
295,972199.5917444229,0.1711,7608.181721340685,568.2054890382367
296,977343.7554058719,0.1711,7608.181721340685,571.2120136796445
297,986806.7365192946,0.1712,7608.181721340685,576.405804041644
298,1001494.7322537098,0.1715,7608.181721340685,583.9619430050786
299,1003077.9394883948,0.1718,7608.181721340685,583.8637598884719
300,1003956.3085160372,0.1718,7608.181721340685,584.3750340605571
301,1008815.7647250764,0.1718,7608.181721340685,587.2035883149455
302,1009175.9841629261,0.172,7608.181721340685,586.7302233505384
303,1009598.7374691354,0.172,7608.181721340685,586.9760101564741
304,1015514.8143998615,0.1722,7608.181721340685,589.7298573750647
305,1028032.0119076459,0.1728,7608.181721340685,594.9259328169247
306,1029642.5214571469,0.1729,7608.181721340685,595.5133148971353
307,1036386.7975903022,0.1729,7608.181721340685,599.4139951360914
308,1046568.2467143182,0.1734,7608.181721340685,603.5572357060659
309,1048235.866949955,0.1734,7608.181721340685,604.5189544117387
310,1048595.7028525136,0.1734,7608.181721340685,604.7264722332835
311,1049380.8252228664,0.1734,7608.181721340685,605.1792533003843
312,1054113.413596205,0.1735,7649.673802145424,607.5581634560259
313,1055348.277192848,0.1735,7797.727188017973,608.269900399336
314,1056707.5376711895,0.1735,7926.528310277938,609.0533358335387
315,1067737.757253042,0.1739,7996.368737360761,613.995260065004
316,1091220.433729823,0.1753,8063.471327263271,622.4874122817016
317,1093427.4563555229,0.1755,8191.686723170476,623.0355876669646
318,1102517.3046784203,0.1757,8191.686723170476,627.4998888323394
319,1105380.3268819118,0.1757,8191.686723170476,629.1293835412133
320,1115866.3243174069,0.176,8214.209789203413,634.0149569985266
321,1117767.158353525,0.176,8236.34059897953,635.0949763372302
322,1118682.7486438954,0.1763,8236.34059897953,634.5336067180348
323,1122709.273412022,0.1763,8250.543069162964,636.817511861612
324,1124127.7503197517,0.1764,8250.543069162964,637.2606294329659
325,1127304.7607030277,0.1764,8250.543069162964,639.0616557273399
326,1131517.8289852296,0.1769,8250.543069162964,639.6369864246634
327,1132992.7873619287,0.1779,8250.543069162964,636.8705943574641
328,1134920.6123768263,0.1779,8250.543069162964,637.9542509144611
329,1138234.8934015315,0.1779,8250.543069162964,639.8172531768024
330,1140660.3320507412,0.1779,8250.543069162964,641.1806250987865
331,1141604.9877702165,0.1779,8250.543069162964,641.7116288758946
332,1142786.6637614882,0.178,8250.543069162964,642.0149796412854
333,1143283.3309780776,0.1781,8250.543069162964,641.9333694430532
334,1145360.36628999,0.1781,8250.543069162964,643.0995880348063
335,1145360.36628999,0.1781,8250.543069162964,643.0995880348063
336,1145360.36628999,0.1781,8250.543069162964,643.0995880348063
337,1145360.36628999,0.1781,8250.543069162964,643.0995880348063
338,1145395.3439335914,0.1781,8250.543069162964,643.1192273630496
339,1145514.237575071,0.1783,8250.543069162964,642.4645191110885
340,1138369.2244531529,0.1796,8250.543069162964,633.8358710763657
341,1138397.6316911932,0.1796,8250.543069162964,633.8516880240496
342,1138600.206420177,0.1796,8250.543069162964,633.964480189408
343,1139682.7472758298,0.1796,8250.543069162964,634.5672312226224
344,1140843.5368530022,0.1797,8250.543069162964,634.8600650267124
345,1141518.63034889,0.1797,8250.543069162964,635.2357430989928
346,1142181.361114221,0.1797,8250.543069162964,635.6045415215475
347,1142511.525636611,0.1797,8250.543069162964,635.7882724744636
348,1142672.1848413697,0.1797,8250.543069162964,635.8776765950861
349,1142672.1848413697,0.1797,8250.543069162964,635.8776765950861
350,1142672.1848413697,0.1797,8250.543069162964,635.8776765950861
351,1142672.1848413697,0.1797,8250.543069162964,635.8776765950861
352,1143966.6305623658,0.1797,8250.543069162964,636.5980136685397
353,1144601.875892977,0.1797,8250.543069162964,636.9515169131759
354,1146879.012552229,0.1797,8250.543069162964,638.2187048148186
355,1147201.8020660114,0.1797,8250.543069162964,638.3983317006184
356,1151786.8495864153,0.1798,8250.543069162964,640.5933534963378
357,1151990.5613358982,0.1798,8250.543069162964,640.7066525783639
358,1152065.4505966206,0.1798,8250.543069162964,640.7483040025699
359,1155931.2365051862,0.1798,8250.543069162964,642.8983517826397
360,1158149.3477412655,0.1799,8250.543069162964,643.7739564987579
361,1165966.4431301858,0.18,8250.543069162964,647.7591350723254
362,1167922.3291284742,0.18,8250.543069162964,648.845738404708
363,1167922.3291284742,0.18,8250.543069162964,648.845738404708
364,1167922.3291284742,0.18,8250.543069162964,648.845738404708
365,1166865.322738359,0.1801,8250.543069162964,647.8985689829867
366,1168412.243288174,0.1807,8250.543069162964,646.6033443764106
367,1168412.243288174,0.1807,8250.543069162964,646.6033443764106
368,1170927.064312476,0.1818,8250.543069162964,644.074292801142
369,1169706.1322965452,0.182,8250.543069162964,642.6956770860138
370,1169398.4530999528,0.1821,8250.543069162964,642.1737798462124
371,1169050.649302541,0.1822,8250.543069162964,641.6304332066636
372,1169356.3510311448,0.1822,8250.543069162964,641.7982168118249
373,1167868.716506905,0.1823,8250.543069162964,640.6301242495364
374,1163951.4223263517,0.1828,8250.543069162964,636.734913745269
375,1155444.6092891847,0.1836,8250.543069162964,629.3271292424753
376,1156993.5066099584,0.1839,8250.543069162964,629.1427442142242
377,1160900.2467705484,0.1844,8250.543069162964,629.5554483571303
378,1169069.474869994,0.1845,8250.543069162964,633.6419917994548
379,1175262.8753284737,0.1845,8250.543069162964,636.9988484165169
380,1178944.010146254,0.1845,8250.543069162964,638.994043439704
381,1186505.232102574,0.1846,8250.543069162964,642.7438960468982
382,1194916.869532361,0.1848,8250.543069162964,646.6000376257364
383,1206773.7206103222,0.1848,8250.543069162964,653.0160825813432
384,1208973.1359432787,0.1848,8250.543069162964,654.206242393549
385,1211651.0084572702,0.1848,8250.543069162964,655.6553076067479
386,1217522.1083094054,0.1848,8250.543069162964,658.8323096912367
387,1230662.8020591538,0.1849,8250.543069162964,665.5829107945667
388,1236666.6925319978,0.1849,8250.543069162964,668.8300121860453
389,1236666.6925319978,0.1849,8250.543069162964,668.8300121860453
390,1237278.8862338276,0.1849,8250.543069162964,669.1611066705395
391,1238995.5984729016,0.1849,8250.543069162964,670.0895610994601
392,1244610.412085906,0.1849,8250.543069162964,673.1262369312633
393,1245209.9276615393,0.1849,8250.543069162964,673.4504746682203
394,1246388.21906736,0.185,8250.543069162964,673.7233616580324
395,1246585.11284702,0.185,8250.543069162964,673.8297907281188
396,1253609.5333591348,0.1851,8250.543069162964,677.2606879303808
397,1252989.224186209,0.1854,8250.543069162964,675.830218007664
398,1253574.7475925768,0.1854,8250.543069162964,676.1460343002033
399,1249912.2137810898,0.1864,8250.543069162964,670.5537627580953
400,1255768.512861204,0.1874,8250.543069162964,670.1005938426916
401,1255356.6152674963,0.1877,8250.543069162964,668.8101306699501
402,1255356.6152674963,0.1877,8250.543069162964,668.8101306699501
403,1254527.0821480257,0.1879,8250.543069162964,667.6567760234304
404,1256567.3713707367,0.188,8250.543069162964,668.3868996652855
405,1256678.231875054,0.1881,8250.543069162964,668.0905007310229
406,1257516.078352647,0.1881,8250.543069162964,668.5359268222471
407,1258156.8641552252,0.1881,8250.543069162964,668.8765891309013
408,1253587.6390263173,0.1892,8250.543069162964,662.5727478997449
409,1253587.6390263173,0.1892,8250.543069162964,662.5727478997449
410,1255602.138760156,0.1892,8250.543069162964,663.6374940592791
411,1259812.0824773344,0.1895,8250.543069162964,664.8084867954271
412,1265097.5414738227,0.1904,8250.543069162964,664.4419860681842
413,1266908.3068856252,0.1905,8250.543069162964,665.0437306486222
414,1268453.1645525822,0.1905,8250.543069162964,665.8546795551613
415,1270986.4769873535,0.1905,8250.543069162964,667.1845023555661
416,1279211.4452379507,0.1908,8250.543069162964,670.446250124712
417,1294112.9120954901,0.1923,8250.543069162964,672.9656329149715
418,1298465.3778273244,0.193,8250.543069162964,672.779988511567
419,1303096.872678651,0.1944,8250.543069162964,670.3173213367546
420,1309176.3385540566,0.1953,8250.543069162964,670.3411871756563
421,1332409.0264695585,0.1967,8250.543069162964,677.3813047633749
422,1352043.7463172444,0.1976,8250.543069162964,684.2326651403058
423,1359436.2036024067,0.1982,8250.543069162964,685.8911218982879
424,1373074.1922105404,0.1996,8250.543069162964,687.9129219491685
425,1378277.5623505781,0.1999,8250.543069162964,689.4835229367575
426,1389688.9211178233,0.2,8250.543069162964,694.8444605589117
427,1397867.8521567008,0.2003,8250.543069162964,697.8870954351976
428,1429459.938506352,0.2015,8250.543069162964,709.4093987624576
429,1439922.5987941623,0.2027,8250.543069162964,710.3712870222804
430,1476576.335709752,0.2042,8250.543069162964,723.1030047550206
431,1490400.5996577998,0.2054,8250.543069162964,725.6088605928918
432,1507182.1851876166,0.2054,8250.543069162964,733.7790580270772
433,1525983.573933651,0.2058,8250.543069162964,741.4886170717449
434,1551932.0554896072,0.2066,8250.543069162964,751.1771807790935
435,1563374.2553780486,0.2072,8250.543069162964,754.5242545260852
436,1582927.1722545226,0.2088,8250.543069162964,758.1068832636603
437,1593911.7921049225,0.2089,8250.543069162964,763.0022939707624
438,1618249.41764952,0.2091,8250.543069162964,773.9117253225826
439,1625821.1356638267,0.2099,8250.543069162964,774.5693833558012
440,1630685.8875780986,0.2102,8250.543069162964,775.7782528915787
441,1646197.6275307306,0.2102,8250.543069162964,783.1577676169032
442,1671067.6805881727,0.2104,8250.543069162964,794.2336884924775
443,1671439.7520349794,0.2104,8250.543069162964,794.4105285337355
